# IRF4-IRF4,IRF4-REL,IRF4-PAX5,IRF4-RELA,IRF4-PRDM1,IRF4-AICDA,REL-IRF4,REL-REL,REL-PAX5,REL-RELA,REL-PRDM1,REL-AICDA,PAX5-IRF4,PAX5-REL,PAX5-PAX5,PAX5-RELA,PAX5-PRDM1,PAX5-AICDA,RELA-IRF4,RELA-REL,RELA-PAX5,RELA-RELA,RELA-PRDM1,RELA-AICDA,PRDM1-IRF4,PRDM1-REL,PRDM1-PAX5,PRDM1-RELA,PRDM1-PRDM1,PRDM1-AICDA,AICDA-IRF4,AICDA-REL,AICDA-PAX5,AICDA-RELA,AICDA-PRDM1,AICDA-AICDA
1.263813625148276554e+00,-6.959391508262052772e-02,-5.265351317206651283e-03,1.560043585510514095e-03,1.636977212684437299e-01,-1.746048876123387772e-02,-6.959391508262052772e-02,1.256515965603906215e+00,7.749820107977155315e-02,1.449820440983634259e-02,-1.280297622750525277e-01,8.192716712250761035e-02,-5.265351317206651283e-03,7.749820107977155315e-02,1.224886501937582750e+00,4.271859355335246716e-02,-1.004516178158328943e-01,6.599479845759072261e-02,1.560043585510514095e-03,1.449820440983634259e-02,4.271859355335246716e-02,1.184027431168501954e+00,-4.720970751428133806e-03,-2.856316603650118410e-03,1.636977212684437299e-01,-1.280297622750525277e-01,-1.004516178158328943e-01,-4.720970751428133806e-03,1.097573574831216980e+00,-7.646174334165498077e-02,-1.746048876123387772e-02,8.192716712250761035e-02,6.599479845759072261e-02,-2.856316603650118410e-03,-7.646174334165498077e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.973126912543428646e-02,-5.322874431454142387e-03,1.501765545709399501e-03,1.641670011447411703e-01,-1.758532562383518030e-02,-6.973126912543428646e-02,1.256515965603906215e+00,7.763788937180421401e-02,1.453843598583009177e-02,-1.282657232683693249e-01,8.223051807827834458e-02,-5.322874431454142387e-03,7.763788937180421401e-02,1.224886501937582750e+00,4.275830728584264356e-02,-1.006475438941520639e-01,6.612410105706220675e-02,1.501765545709399501e-03,1.453843598583009177e-02,4.275830728584264356e-02,1.184027431168501954e+00,-4.657584811861729089e-03,-2.914918692114101123e-03,1.641670011447411703e-01,-1.282657232683693249e-01,-1.006475438941520639e-01,-4.657584811861729089e-03,1.097573574831216980e+00,-7.676279917381592655e-02,-1.758532562383518030e-02,8.223051807827834458e-02,6.612410105706220675e-02,-2.914918692114101123e-03,-7.676279917381592655e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.983990431302060375e-02,-5.367871871410787900e-03,1.453335623187274181e-03,1.645442590164177266e-01,-1.768797247061503972e-02,-6.983990431302060375e-02,1.256515965603906215e+00,7.774631119643736488e-02,1.457053461214538777e-02,-1.284540242147324263e-01,8.248034874271849282e-02,-5.367871871410787900e-03,7.774631119643736488e-02,1.224886501937582750e+00,4.278893180692945608e-02,-1.008035317528963720e-01,6.622731004253423759e-02,1.453335623187274181e-03,1.457053461214538777e-02,4.278893180692945608e-02,1.184027431168501954e+00,-4.603956108690697262e-03,-2.963122775841129514e-03,1.645442590164177266e-01,-1.284540242147324263e-01,-1.008035317528963720e-01,-4.603956108690697262e-03,1.097573574831216980e+00,-7.701224474810391962e-02,-1.768797247061503972e-02,8.248034874271849282e-02,6.622731004253423759e-02,-2.963122775841129514e-03,-7.701224474810391962e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.992587355718124509e-02,-5.402948949956979698e-03,1.413160974141935197e-03,1.648474653083863706e-01,-1.777234208956295775e-02,-6.992587355718124509e-02,1.256515965603906215e+00,7.783032587055793705e-02,1.459612524939576245e-02,-1.286043451894951783e-01,8.268618128025582992e-02,-5.402948949956979698e-03,7.783032587055793705e-02,1.224886501937582750e+00,4.281259481153180946e-02,-1.009277272179860269e-01,6.630979230061298524e-02,1.413160974141935197e-03,1.459612524939576245e-02,4.281259481153180946e-02,1.184027431168501954e+00,-4.558682066661816357e-03,-3.002651599441657181e-03,1.648474653083863706e-01,-1.286043451894951783e-01,-1.009277272179860269e-01,-4.558682066661816357e-03,1.097573574831216980e+00,-7.721895818595846117e-02,-1.777234208956295775e-02,8.268618128025582992e-02,6.630979230061298524e-02,-3.002651599441657181e-03,-7.721895818595846117e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.999394644089923512e-02,-5.430196714528362674e-03,1.379885209035113620e-03,1.650911026216303756e-01,-1.784167307588348933e-02,-6.999394644089923512e-02,1.256515965603906215e+00,7.789530914118740490e-02,1.461651020245244292e-02,-1.287243817693058123e-01,8.285582659532618466e-02,-5.430196714528362674e-03,7.789530914118740490e-02,1.224886501937582750e+00,4.283091285652802782e-02,-1.010266101772253761e-01,6.637578888103436159e-02,1.379885209035113620e-03,1.461651020245244292e-02,4.283091285652802782e-02,1.184027431168501954e+00,-4.520533201788999762e-03,-3.034975461765951517e-03,1.650911026216303756e-01,-1.287243817693058123e-01,-1.010266101772253761e-01,-4.520533201788999762e-03,1.097573574831216980e+00,-7.739028541886837365e-02,-1.784167307588348933e-02,8.285582659532618466e-02,6.637578888103436159e-02,-3.034975461765951517e-03,-7.739028541886837365e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.004788204775765081e-02,-5.451285858967794620e-03,1.352360072572823552e-03,1.652868363181246303e-01,-1.789863990199856356e-02,-7.004788204775765081e-02,1.256515965603906215e+00,7.794547071440227626e-02,1.463273316620235416e-02,-1.288202575777703807e-01,8.299569543511496617e-02,-5.451285858967794620e-03,7.794547071440227626e-02,1.224886501937582750e+00,4.284511741620891656e-02,-1.011053371994815875e-01,6.642865589047110275e-02,1.352360072572823552e-03,1.463273316620235416e-02,4.284511741620891656e-02,1.184027431168501954e+00,-4.488440767955341471e-03,-3.061339363719155215e-03,1.652868363181246303e-01,-1.288202575777703807e-01,-1.011053371994815875e-01,-4.488440767955341471e-03,1.097573574831216980e+00,-7.753230543492058147e-02,-1.789863990199856356e-02,8.299569543511496617e-02,6.642865589047110275e-02,-3.061339363719155215e-03,-7.753230543492058147e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.009064392431667290e-02,-5.467545928884717278e-03,1.329618093851474194e-03,1.654440580985763187e-01,-1.794544722472432227e-02,-7.009064392431667290e-02,1.256515965603906215e+00,7.798410438934039179e-02,1.464563047661342730e-02,-1.288968493760120904e-01,8.311105225144277409e-02,-5.467545928884717278e-03,7.798410438934039179e-02,1.224886501937582750e+00,4.285614908688031854e-02,-1.011680130070533451e-01,6.647105286407400948e-02,1.329618093851474194e-03,1.464563047661342730e-02,4.285614908688031854e-02,1.184027431168501954e+00,-4.461481900007641110e-03,-3.082790602894317986e-03,1.654440580985763187e-01,-1.288968493760120904e-01,-1.011680130070533451e-01,-4.461481900007641110e-03,1.097573574831216980e+00,-7.765004944899227268e-02,-1.794544722472432227e-02,8.311105225144277409e-02,6.647105286407400948e-02,-3.082790602894317986e-03,-7.765004944899227268e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.012456932210482663e-02,-5.480031226694485023e-03,1.310847259568335759e-03,1.655703260301042978e-01,-1.798390987284232551e-02,-7.012456932210482663e-02,1.256515965603906215e+00,7.801378498651960480e-02,1.465587215767924327e-02,-1.289580437310608174e-01,8.320622245601841382e-02,-5.480031226694485023e-03,7.801378498651960480e-02,1.224886501937582750e+00,4.286472815777142564e-02,-1.012179058047419505e-01,6.650509025304279787e-02,1.310847259568335759e-03,1.465587215767924327e-02,4.286472815777142564e-02,1.184027431168501954e+00,-4.438863966656306573e-03,-3.100205250423090659e-03,1.655703260301042978e-01,-1.289580437310608174e-01,-1.012179058047419505e-01,-4.438863966656306573e-03,1.097573574831216980e+00,-7.774768204210355527e-02,-1.798390987284232551e-02,8.320622245601841382e-02,6.650509025304279787e-02,-3.100205250423090659e-03,-7.774768204210355527e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.015150237625951413e-02,-5.489575080700119340e-03,1.295368199110369552e-03,1.656717203408022143e-01,-1.801552016424912139e-02,-7.015150237625951413e-02,1.256515965603906215e+00,7.803652330467190923e-02,1.466399482108067878e-02,-1.290069400098597940e-01,8.328476172630562557e-02,-5.489575080700119340e-03,7.803652330467190923e-02,1.224886501937582750e+00,4.287140760992455557e-02,-1.012576182301804240e-01,6.653244505877971282e-02,1.295368199110369552e-03,1.466399482108067878e-02,4.287140760992455557e-02,1.184027431168501954e+00,-4.419909180971120545e-03,-3.114312626980542294e-03,1.656717203408022143e-01,-1.290069400098597940e-01,-1.012576182301804240e-01,-4.419909180971120545e-03,1.097573574831216980e+00,-7.782865089612098219e-02,-1.801552016424912139e-02,8.328476172630562557e-02,6.653244505877971282e-02,-3.114312626980542294e-03,-7.782865089612098219e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.017289887448190100e-02,-5.496834165113636227e-03,1.282614024782683781e-03,1.657531308242155554e-01,-1.804150421812782470e-02,-7.017289887448190100e-02,1.256515965603906215e+00,7.805388798844400955e-02,1.467042805276705213e-02,-1.290460111678334854e-01,8.334959440114281248e-02,-5.496834165113636227e-03,7.805388798844400955e-02,1.224886501937582750e+00,4.287661302151590803e-02,-1.012892231744197957e-01,6.655445162205883558e-02,1.282614024782683781e-03,1.467042805276705213e-02,4.287661302151590803e-02,1.184027431168501954e+00,-4.404040076736066844e-03,-3.125717349115497874e-03,1.657531308242155554e-01,-1.290460111678334854e-01,-1.012892231744197957e-01,-4.404040076736066844e-03,1.097573574831216980e+00,-7.789581058669421687e-02,-1.804150421812782470e-02,8.334959440114281248e-02,6.655445162205883558e-02,-3.125717349115497874e-03,-7.789581058669421687e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.018990866695608288e-02,-5.502324453872079087e-03,1.272112766787927363e-03,1.658184888048956640e-01,-1.806286883774694055e-02,-7.018990866695608288e-02,1.256515965603906215e+00,7.806710132289186588e-02,1.467551558659821800e-02,-1.290772312799543520e-01,8.340312668657280659e-02,-5.502324453872079087e-03,7.806710132289186588e-02,1.224886501937582750e+00,4.288067269411935389e-02,-1.013143717603357391e-01,6.657217300937628979e-02,1.272112766787927363e-03,1.467551558659821800e-02,4.288067269411935389e-02,1.184027431168501954e+00,-4.390766171790072558e-03,-3.134918811315849131e-03,1.658184888048956640e-01,-1.290772312799543520e-01,-1.013143717603357391e-01,-4.390766171790072558e-03,1.097573574831216980e+00,-7.795152494164703239e-02,-1.806286883774694055e-02,8.340312668657280659e-02,6.657217300937628979e-02,-3.134918811315849131e-03,-7.795152494164703239e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.020344049107733742e-02,-5.506450227024661630e-03,1.263472230075705959e-03,1.658709542236937728e-01,-1.808044039617705614e-02,-7.020344049107733742e-02,1.256515965603906215e+00,7.807711449244632285e-02,1.467953230110030996e-02,-1.291021768155570237e-01,8.344733932053180481e-02,-5.506450227024661630e-03,7.807711449244632285e-02,1.224886501937582750e+00,4.288384045770560205e-02,-1.013343792318704556e-01,6.658645722599658423e-02,1.263472230075705959e-03,1.467953230110030996e-02,4.288384045770560205e-02,1.184027431168501954e+00,-4.379671954938365273e-03,-3.142328152370911683e-03,1.658709542236937728e-01,-1.291021768155570237e-01,-1.013343792318704556e-01,-4.379671954938365273e-03,1.097573574831216980e+00,-7.799775168561473571e-02,-1.808044039617705614e-02,8.344733932053180481e-02,6.658645722599658423e-02,-3.142328152370911683e-03,-7.799775168561473571e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.021421297161273278e-02,-5.509527363765938553e-03,1.256367045356545763e-03,1.659130664317633452e-01,-1.809489699276415134e-02,-7.021421297161273278e-02,1.256515965603906215e+00,7.808466667282908114e-02,1.468269786634548296e-02,-1.291221071491434891e-01,8.348386347520589390e-02,-5.509527363765938553e-03,7.808466667282908114e-02,1.224886501937582750e+00,4.288631298066495484e-02,-1.013502933030708819e-01,6.659798154626649092e-02,1.256367045356545763e-03,1.468269786634548296e-02,4.288631298066495484e-02,1.184027431168501954e+00,-4.370406217310805926e-03,-3.148282861818662084e-03,1.659130664317633452e-01,-1.291221071491434891e-01,-1.013502933030708819e-01,-4.370406217310805926e-03,1.097573574831216980e+00,-7.803611244372743450e-02,-1.809489699276415134e-02,8.348386347520589390e-02,6.659798154626649092e-02,-3.148282861818662084e-03,-7.803611244372743450e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.022279475525027015e-02,-5.511801973190712245e-03,1.250527667411732193e-03,1.659468656670091691e-01,-1.810679498178719912e-02,-7.022279475525027015e-02,1.256515965603906215e+00,7.809033140052694388e-02,1.468518770217565328e-02,-1.291380286256497978e-01,8.351404297042407110e-02,-5.511801973190712245e-03,7.809033140052694388e-02,1.224886501937582750e+00,4.288824294488184641e-02,-1.013629485688010839e-01,6.660728752440650546e-02,1.250527667411732193e-03,1.468518770217565328e-02,4.288824294488184641e-02,1.184027431168501954e+00,-4.362672679264644263e-03,-3.153059238568144563e-03,1.659468656670091691e-01,-1.291380286256497978e-01,-1.013629485688010839e-01,-4.362672679264644263e-03,1.097573574831216980e+00,-7.806795064271697393e-02,-1.810679498178719912e-02,8.351404297042407110e-02,6.660728752440650546e-02,-3.153059238568144563e-03,-7.806795064271697393e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.022963610571339443e-02,-5.513465244288735453e-03,1.245731075975866579e-03,1.659739908664093488e-01,-1.811659081710794567e-02,-7.022963610571339443e-02,1.256515965603906215e+00,7.809455293491403272e-02,1.468714177721320950e-02,-1.291507455827961282e-01,8.353898529941990170e-02,-5.513465244288735453e-03,7.809455293491403272e-02,1.224886501937582750e+00,4.288974910101211319e-02,-1.013730098324626405e-01,6.661480868509582487e-02,1.245731075975866579e-03,1.468714177721320950e-02,4.288974910101211319e-02,1.184027431168501954e+00,-4.356221824528080759e-03,-3.156882936761172282e-03,1.659739908664093488e-01,-1.291507455827961282e-01,-1.013730098324626405e-01,-4.356221824528080759e-03,1.097573574831216980e+00,-7.809437940677126100e-02,-1.811659081710794567e-02,8.353898529941990170e-02,6.661480868509582487e-02,-3.156882936761172282e-03,-7.809437940677126100e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.023509378707398776e-02,-5.514665245897431081e-03,1.241792948644033796e-03,1.659957583912310131e-01,-1.812465901323266973e-02,-7.023509378707398776e-02,1.256515965603906215e+00,7.809767475234093148e-02,1.468867167312506473e-02,-1.291609010165448157e-01,8.355960350430367833e-02,-5.514665245897431081e-03,7.809767475234093148e-02,1.224886501937582750e+00,4.289092396351839448e-02,-1.013810066165158896e-01,6.662089245555630201e-02,1.241792948644033796e-03,1.468867167312506473e-02,4.289092396351839448e-02,1.184027431168501954e+00,-4.350843833719517106e-03,-3.159937835814505096e-03,1.659957583912310131e-01,-1.291609010165448157e-01,-1.013810066165158896e-01,-4.350843833719517106e-03,1.097573574831216980e+00,-7.811632118128876423e-02,-1.812465901323266973e-02,8.355960350430367833e-02,6.662089245555630201e-02,-3.159937835814505096e-03,-7.811632118128876423e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.023945067067616232e-02,-5.515516276829693539e-03,1.238561095550707539e-03,1.660132253665292656e-01,-1.813130689622262370e-02,-7.023945067067616232e-02,1.256515965603906215e+00,7.809996185726386653e-02,1.468986625480131480e-02,-1.291690090135828306e-01,8.357665056203493481e-02,-5.515516276829693539e-03,7.809996185726386653e-02,1.224886501937582750e+00,4.289183971520128119e-02,-1.013873606553104129e-01,6.662581756083303663e-02,1.238561095550707539e-03,1.468986625480131480e-02,4.289183971520128119e-02,1.184027431168501954e+00,-4.346362502519358038e-03,-3.162373460755168401e-03,1.660132253665292656e-01,-1.291690090135828306e-01,-1.013873606553104129e-01,-4.346362502519358038e-03,1.097573574831216980e+00,-7.813454051689784630e-02,-1.813130689622262370e-02,8.357665056203493481e-02,6.662581756083303663e-02,-3.162373460755168401e-03,-7.813454051689784630e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024293119284209796e-02,-5.516106255629565046e-03,1.235909968294771934e-03,1.660272406253124056e-01,-1.813678670754481637e-02,-7.024293119284209796e-02,1.256515965603906215e+00,7.810161823722340524e-02,1.469079622008037135e-02,-1.291754806328166139e-01,8.359074763587159840e-02,-5.516106255629565046e-03,7.810161823722340524e-02,1.224886501937582750e+00,4.289255274968491877e-02,-1.013924078004412588e-01,6.662980783944051633e-02,1.235909968294771934e-03,1.469079622008037135e-02,4.289255274968491877e-02,1.184027431168501954e+00,-4.342630030818618592e-03,-3.164311161088207824e-03,1.660272406253124056e-01,-1.291754806328166139e-01,-1.013924078004412588e-01,-4.342630030818618592e-03,1.097573574831216980e+00,-7.814967119761132008e-02,-1.813678670754481637e-02,8.359074763587159840e-02,6.662980783944051633e-02,-3.164311161088207824e-03,-7.814967119761132008e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024571354847398974e-02,-5.516502546731050574e-03,1.233736078509055194e-03,1.660384856713166268e-01,-1.814130552938839069e-02,-7.024571354847398974e-02,1.256515965603906215e+00,7.810280050600038049e-02,1.469151774894876181e-02,-1.291806445697107064e-01,8.360240729869940213e-02,-5.516502546731050574e-03,7.810280050600038049e-02,1.224886501937582750e+00,4.289310717492214597e-02,-1.013964154760384484e-01,6.663304323044919042e-02,1.233736078509055194e-03,1.469151774894876181e-02,4.289310717492214597e-02,1.184027431168501954e+00,-4.339522574903758451e-03,-3.165849235257634214e-03,1.660384856713166268e-01,-1.291806445697107064e-01,-1.013964154760384484e-01,-4.339522574903758451e-03,1.097573574831216980e+00,-7.816223869166717686e-02,-1.814130552938839069e-02,8.360240729869940213e-02,6.663304323044919042e-02,-3.165849235257634214e-03,-7.816223869166717686e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024793931568011629e-02,-5.516756543095265204e-03,1.231954183307606022e-03,1.660475076076069478e-01,-1.814503341977302328e-02,-7.024793931568011629e-02,1.256515965603906215e+00,7.810362855660629711e-02,1.469207542906046313e-02,-1.291847636625083617e-01,8.361205263242071917e-02,-5.516756543095265204e-03,7.810362855660629711e-02,1.224886501937582750e+00,4.289353752197538894e-02,-1.013995965890028550e-01,6.663566852227739701e-02,1.231954183307606022e-03,1.469207542906046313e-02,4.289353752197538894e-02,1.184027431168501954e+00,-4.336936463035408196e-03,-3.167067165677365896e-03,1.660475076076069478e-01,-1.291847636625083617e-01,-1.013995965890028550e-01,-4.336936463035408196e-03,1.097573574831216980e+00,-7.817267873394130595e-02,-1.814503341977302328e-02,8.361205263242071917e-02,6.663566852227739701e-02,-3.167067165677365896e-03,-7.817267873394130595e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024972105748028550e-02,-5.516907262466091977e-03,1.230494114909620393e-03,1.660547456007459843e-01,-1.814811007830596790e-02,-7.024972105748028550e-02,1.256515965603906215e+00,7.810419387028953719e-02,1.469250459981459762e-02,-1.291880480821192556e-01,8.362003294290813737e-02,-5.516907262466091977e-03,7.810419387028953719e-02,1.224886501937582750e+00,4.289387084425049651e-02,-1.014021206146028670e-01,6.663780032778558737e-02,1.230494114909620393e-03,1.469250459981459762e-02,4.289387084425049651e-02,1.184027431168501954e+00,-4.334784984248976972e-03,-3.168029107799490412e-03,1.660547456007459843e-01,-1.291880480821192556e-01,-1.014021206146028670e-01,-4.334784984248976972e-03,1.097573574831216980e+00,-7.818135270861031882e-02,-1.814811007830596790e-02,8.362003294290813737e-02,6.663780032778558737e-02,-3.168029107799490412e-03,-7.818135270861031882e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025114832968697154e-02,-5.516984163094750329e-03,1.229298149736596582e-03,1.660605521452790945e-01,-1.815065030704007820e-02,-7.025114832968697154e-02,1.256515965603906215e+00,7.810456598949477858e-02,1.469283322941295454e-02,-1.291906658754383153e-01,8.362663669580892856e-02,-5.516984163094750329e-03,7.810456598949477858e-02,1.224886501937582750e+00,4.289412834796170471e-02,-1.014041224311084954e-01,6.663953265191226161e-02,1.229298149736596582e-03,1.469283322941295454e-02,4.289412834796170471e-02,1.184027431168501954e+00,-4.332995669964498885e-03,-3.168786756605353715e-03,1.660605521452790945e-01,-1.291906658754383153e-01,-1.014041224311084954e-01,-4.332995669964498885e-03,1.097573574831216980e+00,-7.818856038487052851e-02,-1.815065030704007820e-02,8.362663669580892856e-02,6.663953265191226161e-02,-3.168786756605353715e-03,-7.818856038487052851e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025229243229332010e-02,-5.517009343218959132e-03,1.228318828148083257e-03,1.660652101470586339e-01,-1.815274848396603372e-02,-7.025229243229332010e-02,1.256515965603906215e+00,7.810479755383600842e-02,1.469308341694110231e-02,-1.291927513954620743e-01,8.363210216898905869e-02,-5.517009343218959132e-03,7.810479755383600842e-02,1.224886501937582750e+00,4.289432666115040177e-02,-1.014057093604269211e-01,6.664094134098318134e-02,1.228318828148083257e-03,1.469308341694110231e-02,4.289432666115040177e-02,1.184027431168501954e+00,-4.331507997492448948e-03,-3.169381695688719500e-03,1.660652101470586339e-01,-1.291927513954620743e-01,-1.014057093604269211e-01,-4.331507997492448948e-03,1.097573574831216980e+00,-7.819455046275831933e-02,-1.815274848396603372e-02,8.363210216898905869e-02,6.664094134098318134e-02,-3.169381695688719500e-03,-7.819455046275831933e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025321016968628929e-02,-5.516999255053470393e-03,1.227517149792160030e-03,1.660689466452918706e-01,-1.815448222779631263e-02,-7.025321016968628929e-02,1.256515965603906215e+00,7.810492821242416561e-02,1.469327259350866263e-02,-1.291944120432897414e-01,8.363662622799614144e-02,-5.516999255053470393e-03,7.810492821242416561e-02,1.224886501937582750e+00,4.289447882330274520e-02,-1.014069667788250750e-01,6.664208764228794768e-02,1.227517149792160030e-03,1.469327259350866263e-02,4.289447882330274520e-02,1.184027431168501954e+00,-4.330271453446316206e-03,-3.169847317915527613e-03,1.660689466452918706e-01,-1.291944120432897414e-01,-1.014069667788250750e-01,-4.330271453446316206e-03,1.097573574831216980e+00,-7.819952930697290916e-02,-1.815448222779631263e-02,8.363662622799614144e-02,6.664208764228794768e-02,-3.169847317915527613e-03,-7.819952930697290916e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025394682847511951e-02,-5.516966037107530474e-03,1.226861081453970402e-03,1.660719438330515996e-01,-1.815591540059018766e-02,-7.025394682847511951e-02,1.256515965603906215e+00,7.810498765843107427e-02,1.469341448198681344e-02,-1.291957336610345675e-01,8.364037155785304656e-02,-5.516966037107530474e-03,7.810498765843107427e-02,1.224886501937582750e+00,4.289459505846149323e-02,-1.014079625878810953e-01,6.664302105490887973e-02,1.226861081453970402e-03,1.469341448198681344e-02,4.289459505846149323e-02,1.184027431168501954e+00,-4.329243903252104168e-03,-3.170210392490101312e-03,1.660719438330515996e-01,-1.291957336610345675e-01,-1.014079625878810953e-01,-4.329243903252104168e-03,1.097573574831216980e+00,-7.820366818119085794e-02,-1.815591540059018766e-02,8.364037155785304656e-02,6.664302105490887973e-02,-3.170210392490101312e-03,-7.820366818119085794e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025453853733629184e-02,-5.516918547069350753e-03,1.226324324469475801e-03,1.660743479069463069e-01,-1.815710056831692717e-02,-7.025453853733629184e-02,1.256515965603906215e+00,7.810499797870110172e-02,1.469351986320984425e-02,-1.291967848462075019e-01,8.364347262473023625e-02,-5.516918547069350753e-03,7.810499797870110172e-02,1.224886501937582750e+00,4.289468338017893290e-02,-1.014087507769158986e-01,6.664378161529438405e-02,1.226324324469475801e-03,1.469351986320984425e-02,4.289468338017893290e-02,1.184027431168501954e+00,-4.328390220311941969e-03,-3.170492341026942811e-03,1.660743479069463069e-01,-1.291967848462075019e-01,-1.014087507769158986e-01,-4.328390220311941969e-03,1.097573574831216980e+00,-7.820710924129684050e-02,-1.815710056831692717e-02,8.364347262473023625e-02,6.664378161529438405e-02,-3.170492341026942811e-03,-7.820710924129684050e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025501413840348763e-02,-5.516863160269305962e-03,1.225885297432322170e-03,1.660762761727195003e-01,-1.815808101770594041e-02,-7.025501413840348763e-02,1.256515965603906215e+00,7.810497546949701775e-02,1.469359718711103074e-02,-1.291976204036137388e-01,8.364604059212789322e-02,-5.516863160269305962e-03,7.810497546949701775e-02,1.224886501937582750e+00,4.289475006557357667e-02,-1.014093742612403454e-01,6.664440173149333013e-02,1.225885297432322170e-03,1.469359718711103074e-02,4.289475006557357667e-02,1.184027431168501954e+00,-4.327681134926915883e-03,-3.170710274763374140e-03,1.660762761727195003e-01,-1.291976204036137388e-01,-1.014093742612403454e-01,-4.327681134926915883e-03,1.097573574831216980e+00,-7.820997050126761441e-02,-1.815808101770594041e-02,8.364604059212789322e-02,6.664440173149333013e-02,-3.170710274763374140e-03,-7.820997050126761441e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025539667231972540e-02,-5.516804385011415263e-03,1.225526297249122237e-03,1.660778227498806436e-01,-1.815889240988097231e-02,-7.025539667231972540e-02,1.256515965603906215e+00,7.810493203667143169e-02,1.469365305969785873e-02,-1.291982841073567312e-01,8.364816737612723596e-02,-5.516804385011415263e-03,7.810493203667143169e-02,1.224886501937582750e+00,4.289480002728631586e-02,-1.014098671431689913e-01,6.664490765660549543e-02,1.225526297249122237e-03,1.469365305969785873e-02,4.289480002728631586e-02,1.184027431168501954e+00,-4.327092268845428823e-03,-3.170877836165067638e-03,1.660778227498806436e-01,-1.291982841073567312e-01,-1.014098671431689913e-01,-4.327092268845428823e-03,1.097573574831216980e+00,-7.821234994850655153e-02,-1.815889240988097231e-02,8.364816737612723596e-02,6.664490765660549543e-02,-3.170877836165067638e-03,-7.821234994850655153e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025570455751195542e-02,-5.516745335159432308e-03,1.225232807773240801e-03,1.660790631511431803e-01,-1.815956413664041383e-02,-7.025570455751195542e-02,1.256515965603906215e+00,7.810487627280003620e-02,1.469369263068300187e-02,-1.291988109108905824e-01,8.364992899142556504e-02,-5.516745335159432308e-03,7.810487627280003620e-02,1.224886501937582750e+00,4.289483710564414437e-02,-1.014102565129535172e-01,6.664532067352324507e-02,1.225232807773240801e-03,1.469369263068300187e-02,4.289483710564414437e-02,1.184027431168501954e+00,-4.326603326330522546e-03,-3.171005880686587203e-03,1.660790631511431803e-01,-1.291988109108905824e-01,-1.014102565129535172e-01,-4.326603326330522546e-03,1.097573574831216980e+00,-7.821432895488898696e-02,-1.815956413664041383e-02,8.364992899142556504e-02,6.664532067352324507e-02,-3.171005880686587203e-03,-7.821432895488898696e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025595252728407403e-02,-5.516688091717380713e-03,1.224992930433698671e-03,1.660800579582806524e-01,-1.816012043326005812e-02,-7.025595252728407403e-02,1.256515965603906215e+00,7.810481428359261624e-02,1.469371990168825276e-02,-1.291992287154104524e-01,8.365138831292788513e-02,-5.516688091717380713e-03,7.810481428359261624e-02,1.224886501937582750e+00,4.289486429835551867e-02,-1.014105638830375550e-01,6.664565804839894803e-02,1.224992930433698671e-03,1.469371990168825276e-02,4.289486429835551867e-02,1.184027431168501954e+00,-4.326197416999433623e-03,-3.171103028166970261e-03,1.660800579582806524e-01,-1.291992287154104524e-01,-1.014105638830375550e-01,-4.326197416999433623e-03,1.097573574831216980e+00,-7.821597510453266733e-02,-1.816012043326005812e-02,8.365138831292788513e-02,6.664565804839894803e-02,-3.171103028166970261e-03,-7.821597510453266733e-02,9.445903222971372415e-01
