# IRF4-IRF4,IRF4-REL,IRF4-PAX5,IRF4-RELA,IRF4-PRDM1,IRF4-AICDA,REL-IRF4,REL-REL,REL-PAX5,REL-RELA,REL-PRDM1,REL-AICDA,PAX5-IRF4,PAX5-REL,PAX5-PAX5,PAX5-RELA,PAX5-PRDM1,PAX5-AICDA,RELA-IRF4,RELA-REL,RELA-PAX5,RELA-RELA,RELA-PRDM1,RELA-AICDA,PRDM1-IRF4,PRDM1-REL,PRDM1-PAX5,PRDM1-RELA,PRDM1-PRDM1,PRDM1-AICDA,AICDA-IRF4,AICDA-REL,AICDA-PAX5,AICDA-RELA,AICDA-PRDM1,AICDA-AICDA
1.263813625148276554e+00,-7.007039313930928104e-02,-5.459904966581954899e-03,1.340516796331714909e-03,1.653685169301197522e-01,-1.792315269749662071e-02,-7.007039313930928104e-02,1.256515965603906215e+00,7.796589662976279034e-02,1.463950896586538146e-02,-1.288600832568455312e-01,8.305596438363616052e-02,-5.459904966581954899e-03,7.796589662976279034e-02,1.224886501937582750e+00,4.285094521382167010e-02,-1.011381602995325840e-01,6.645095553110064168e-02,1.340516796331714909e-03,1.463950896586538146e-02,4.285094521382167010e-02,1.184027431168501954e+00,-4.474376511397564447e-03,-3.072609598481958453e-03,1.653685169301197522e-01,-1.288600832568455312e-01,-1.011381602995325840e-01,-4.474376511397564447e-03,1.097573574831216980e+00,-7.759379739529384534e-02,-1.792315269749662071e-02,8.305596438363616052e-02,6.645095553110064168e-02,-3.072609598481958453e-03,-7.759379739529384534e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.009053598724572509e-02,-5.467502786906988307e-03,1.329690218693891464e-03,1.654428193160237259e-01,-1.794540787526627268e-02,-7.009053598724572509e-02,1.256515965603906215e+00,7.798394776551940966e-02,1.464558692784008291e-02,-1.288962299711642057e-01,8.311086784252219584e-02,-5.467502786906988307e-03,7.798394776551940966e-02,1.224886501937582750e+00,4.285611369026526285e-02,-1.011677122900735692e-01,6.647098844565201003e-02,1.329690218693891464e-03,1.464558692784008291e-02,4.285611369026526285e-02,1.184027431168501954e+00,-4.461486229716071436e-03,-3.082779565604963808e-03,1.654428193160237259e-01,-1.288962299711642057e-01,-1.011677122900735692e-01,-4.461486229716071436e-03,1.097573574831216980e+00,-7.764991264532417059e-02,-1.794540787526627268e-02,8.311086784252219584e-02,6.647098844565201003e-02,-3.082779565604963808e-03,-7.764991264532417059e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.010847739605302609e-02,-5.474160363869702214e-03,1.319854321613184514e-03,1.655094066065631586e-01,-1.796558191814494679e-02,-7.010847739605302609e-02,1.256515965603906215e+00,7.799976942062020191e-02,1.465100307415355234e-02,-1.289285397055275062e-01,8.316073668857515422e-02,-5.474160363869702214e-03,7.799976942062020191e-02,1.224886501937582750e+00,4.286067161877118309e-02,-1.011940789482986686e-01,6.648893819907442104e-02,1.319854321613184514e-03,1.465100307415355234e-02,4.286067161877118309e-02,1.184027431168501954e+00,-4.449679398983679215e-03,-3.091942676427541885e-03,1.655094066065631586e-01,-1.289285397055275062e-01,-1.011940789482986686e-01,-4.449679398983679215e-03,1.097573574831216980e+00,-7.770101125076324389e-02,-1.796558191814494679e-02,8.316073668857515422e-02,6.648893819907442104e-02,-3.091942676427541885e-03,-7.770101125076324389e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.012446064516825173e-02,-5.479987659595742140e-03,1.310920533596446032e-03,1.655690777830064464e-01,-1.798387004571180836e-02,-7.012446064516825173e-02,1.256515965603906215e+00,7.801362749020103460e-02,1.465582798715964370e-02,-1.289574204198341567e-01,8.320603597673609242e-02,-5.479987659595742140e-03,7.801362749020103460e-02,1.224886501937582750e+00,4.286469233025497899e-02,-1.012176029781345077e-01,6.650502566795372938e-02,1.310920533596446032e-03,1.465582798715964370e-02,4.286469233025497899e-02,1.184027431168501954e+00,-4.438868055553654018e-03,-3.100194144964289831e-03,1.655690777830064464e-01,-1.289574204198341567e-01,-1.012176029781345077e-01,-4.438868055553654018e-03,1.097573574831216980e+00,-7.774754349147290633e-02,-1.798387004571180836e-02,8.320603597673609242e-02,6.650502566795372938e-02,-3.100194144964289831e-03,-7.774754349147290633e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.013870185978990368e-02,-5.485082352905148312e-03,1.302807901756088214e-03,1.656225494021902889e-01,-1.800044923956749254e-02,-7.013870185978990368e-02,1.256515965603906215e+00,7.802575688271190524e-02,1.466012482604957430e-02,-1.289832364805813258e-01,8.324718741247491560e-02,-5.485082352905148312e-03,7.802575688271190524e-02,1.224886501937582750e+00,4.286824012097476683e-02,-1.012385902158548928e-01,6.651944781616871138e-02,1.302807901756088214e-03,1.466012482604957430e-02,4.286824012097476683e-02,1.184027431168501954e+00,-4.428970942819773597e-03,-3.107620742145460278e-03,1.656225494021902889e-01,-1.289832364805813258e-01,-1.012385902158548928e-01,-4.428970942819773597e-03,1.097573574831216980e+00,-7.778991907667343053e-02,-1.800044923956749254e-02,8.324718741247491560e-02,6.651944781616871138e-02,-3.107620742145460278e-03,-7.778991907667343053e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.015139306662744600e-02,-5.489531146913792514e-03,1.295442482965849986e-03,1.656704640503271209e-01,-1.801547991739496993e-02,-7.015139306662744600e-02,1.256515965603906215e+00,7.803636507403262368e-02,1.466395010131502606e-02,-1.290063133614856861e-01,8.328457343821357717e-02,-5.489531146913792514e-03,7.803636507403262368e-02,1.224886501937582750e+00,4.287137139987293871e-02,-1.012573136044846445e-01,6.653238034149651370e-02,1.295442482965849986e-03,1.466395010131502606e-02,4.287137139987293871e-02,1.184027431168501954e+00,-4.419913064733189435e-03,-3.114301465159390048e-03,1.656704640503271209e-01,-1.290063133614856861e-01,-1.012573136044846445e-01,-4.419913064733189435e-03,1.097573574831216980e+00,-7.782851081302150087e-02,-1.801547991739496993e-02,8.328457343821357717e-02,6.653238034149651370e-02,-3.114301465159390048e-03,-7.782851081302150087e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.016270490399646731e-02,-5.493410946413585308e-03,1.288756775872245634e-03,1.657133979375319810e-01,-1.802910746012321638e-02,-7.016270490399646731e-02,1.256515965603906215e+00,7.804563525848176586e-02,1.466735436852437124e-02,-1.290269418300804272e-01,8.331854092927198918e-02,-5.493410946413585308e-03,7.804563525848176586e-02,1.224886501937582750e+00,4.287413568558566535e-02,-1.012740167376097455e-01,6.654398002255798583e-02,1.288756775872245634e-03,1.466735436852437124e-02,4.287413568558566535e-02,1.184027431168501954e+00,-4.411625258387595790e-03,-3.120308166210666780e-03,1.657133979375319810e-01,-1.290269418300804272e-01,-1.012740167376097455e-01,-4.411625258387595790e-03,1.097573574831216980e+00,-7.786365794005861707e-02,-1.802910746012321638e-02,8.331854092927198918e-02,6.654398002255798583e-02,-3.120308166210666780e-03,-7.786365794005861707e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.017278902536647212e-02,-5.496789916503530375e-03,1.282689192473852012e-03,1.657518677191512080e-01,-1.804146360372897717e-02,-7.017278902536647212e-02,1.256515965603906215e+00,7.805372914206687440e-02,1.467038284987871345e-02,-1.290453816776433171e-01,8.334940453722688991e-02,-5.496789916503530375e-03,7.805372914206687440e-02,1.224886501937582750e+00,4.287657647340027689e-02,-1.012889170196753785e-01,6.655438680080016933e-02,1.282689192473852012e-03,1.467038284987871345e-02,4.287657647340027689e-02,1.184027431168501954e+00,-4.404043786915425029e-03,-3.125706140919626026e-03,1.657518677191512080e-01,-1.290453816776433171e-01,-1.012889170196753785e-01,-4.404043786915425029e-03,1.097573574831216980e+00,-7.789566916327814172e-02,-1.804146360372897717e-02,8.334940453722688991e-02,6.655438680080016933e-02,-3.125706140919626026e-03,-7.789566916327814172e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.018178023107948804e-02,-5.499728433219283966e-03,1.277183567692168975e-03,1.657863366215598377e-01,-1.805266770657576111e-02,-7.018178023107948804e-02,1.256515965603906215e+00,7.806078941825725370e-02,1.467307599110970889e-02,-1.290618650432324155e-01,8.337744971484130352e-02,-5.499728433219283966e-03,7.806078941825725370e-02,1.224886501937582750e+00,4.287873198963538385e-02,-1.013022084846261356e-01,6.656372562811285754e-02,1.277183567692168975e-03,1.467307599110970889e-02,4.287873198963538385e-02,1.184027431168501954e+00,-4.397109953390868596e-03,-3.130554677113356506e-03,1.657863366215598377e-01,-1.290618650432324155e-01,-1.013022084846261356e-01,-4.397109953390868596e-03,1.097573574831216980e+00,-7.792482541229799053e-02,-1.805266770657576111e-02,8.337744971484130352e-02,6.656372562811285754e-02,-3.130554677113356506e-03,-7.792482541229799053e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.018979835905007902e-02,-5.502279936168106254e-03,1.272188705164490220e-03,1.658172199424688686e-01,-1.806282790252887807e-02,-7.018979835905007902e-02,1.256515965603906215e+00,7.806694196205493652e-02,1.467546996047616042e-02,-1.290765993768097919e-01,8.340293545336133207e-02,-5.502279936168106254e-03,7.806694196205493652e-02,1.224886501937582750e+00,4.288063584850890925e-02,-1.013140643101099331e-01,6.657210810706845616e-02,1.272188705164490220e-03,1.467546996047616042e-02,4.288063584850890925e-02,1.184027431168501954e+00,-4.390769736005257703e-03,-3.134907565153197823e-03,1.658172199424688686e-01,-1.290765993768097919e-01,-1.013140643101099331e-01,-4.390769736005257703e-03,1.097573574831216980e+00,-7.795138234911902497e-02,-1.806282790252887807e-02,8.340293545336133207e-02,6.657210810706845616e-02,-3.134907565153197823e-03,-7.795138234911902497e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.019694996178138524e-02,-5.504491692434543976e-03,1.267657957369890988e-03,1.658448899888744499e-01,-1.807204214941903267e-02,-7.019694996178138524e-02,1.256515965603906215e+00,7.807229777413381144e-02,1.467759709589892304e-02,-1.290897700813217197e-01,8.342609675995006635e-02,-5.504491692434543976e-03,7.807229777413381144e-02,1.224886501937582750e+00,4.288231762448924816e-02,-1.013246390603584762e-01,6.657963394759891518e-02,1.267657957369890988e-03,1.467759709589892304e-02,4.288231762448924816e-02,1.184027431168501954e+00,-4.384973444444975957e-03,-3.138813571233099731e-03,1.658448899888744499e-01,-1.290897700813217197e-01,-1.013246390603584762e-01,-4.384973444444975957e-03,1.097573574831216980e+00,-7.797557264917168163e-02,-1.807204214941903267e-02,8.342609675995006635e-02,6.657963394759891518e-02,-3.138813571233099731e-03,-7.797557264917168163e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.020332979394165729e-02,-5.506405480296728411e-03,1.263548838138261673e-03,1.658696805095289384e-01,-1.808039918176673755e-02,-7.020332979394165729e-02,1.256515965603906215e+00,7.807695470325819176e-02,1.467948630563569931e-02,-1.291015428690935607e-01,8.344714690030244353e-02,-5.506405480296728411e-03,7.807695470325819176e-02,1.224886501937582750e+00,4.288380335134509697e-02,-1.013340706872126323e-01,6.658639226112883502e-02,1.263548838138261673e-03,1.467948630563569931e-02,4.288380335134509697e-02,1.184027431168501954e+00,-4.379675397144303095e-03,-3.142316875286277084e-03,1.658696805095289384e-01,-1.291015428690935607e-01,-1.013340706872126323e-01,-4.379675397144303095e-03,1.097573574831216980e+00,-7.799760807578602628e-02,-1.808039918176673755e-02,8.344714690030244353e-02,6.658639226112883502e-02,-3.142316875286277084e-03,-7.799760807578602628e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.020902213200032327e-02,-5.508058200593757454e-03,1.259822665575342521e-03,1.658918906731617904e-01,-1.808797937603651151e-02,-7.020902213200032327e-02,1.256515965603906215e+00,7.808099897202827600e-02,1.468116342732734073e-02,-1.291120658639127727e-01,8.346627942903137032e-02,-5.508058200593757454e-03,7.808099897202827600e-02,1.224886501937582750e+00,4.288511595757951017e-02,-1.013424823155236743e-01,6.659246271072301326e-02,1.259822665575342521e-03,1.468116342732734073e-02,4.288511595757951017e-02,1.184027431168501954e+00,-4.374833618890659921e-03,-3.145457475271328310e-03,1.658918906731617904e-01,-1.291120658639127727e-01,-1.013424823155236743e-01,-4.374833618890659921e-03,1.097573574831216980e+00,-7.801768136684110455e-02,-1.808797937603651151e-02,8.346627942903137032e-02,6.659246271072301326e-02,-3.145457475271328310e-03,-7.801768136684110455e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.021410194498445279e-02,-5.509482422917554717e-03,1.256444233453886221e-03,1.659117886385700347e-01,-1.809485553606901553e-02,-7.021410194498445279e-02,1.256515965603906215e+00,7.808450652818965665e-02,1.468265154973980198e-02,-1.291214714766524552e-01,8.348367002820458738e-02,-5.509482422917554717e-03,7.808450652818965665e-02,1.224886501937582750e+00,4.288627564661728203e-02,-1.013499838362881128e-01,6.659791653363965336e-02,1.256444233453886221e-03,1.468265154973980198e-02,4.288627564661728203e-02,1.184027431168501954e+00,-4.370409558115282735e-03,-3.148271559687276355e-03,1.659117886385700347e-01,-1.291214714766524552e-01,-1.013499838362881128e-01,-4.370409558115282735e-03,1.097573574831216980e+00,-7.803596795064295100e-02,-1.809485553606901553e-02,8.348367002820458738e-02,6.659791653363965336e-02,-3.148271559687276355e-03,-7.803596795064295100e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.021863593325143593e-02,-5.510706873172514959e-03,1.253381509163465756e-03,1.659296147580849590e-01,-1.810109360574653839e-02,-7.021863593325143593e-02,1.256515965603906215e+00,7.808754424124716986e-02,1.468397130107256150e-02,-1.291298780791735046e-01,8.349947817242235615e-02,-5.510706873172514959e-03,7.808754424124716986e-02,1.224886501937582750e+00,4.288730022898137872e-02,-1.013566733283189358e-01,6.660281745077209492e-02,1.253381509163465756e-03,1.468397130107256150e-02,4.288730022898137872e-02,1.184027431168501954e+00,-4.366367823100577618e-03,-3.150791850200652076e-03,1.659296147580849590e-01,-1.291298780791735046e-01,-1.013566733283189358e-01,-4.366367823100577618e-03,1.097573574831216980e+00,-7.805262750652927628e-02,-1.810109360574653839e-02,8.349947817242235615e-02,6.660281745077209492e-02,-3.150791850200652076e-03,-7.805262750652927628e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.022268345025449443e-02,-5.511756868456250957e-03,1.250605356372248454e-03,1.659455844517590262e-01,-1.810675331538519686e-02,-7.022268345025449443e-02,1.256515965603906215e+00,7.809017096190558338e-02,1.468514110729972170e-02,-1.291373914984874915e-01,8.351384863703301131e-02,-5.511756868456250957e-03,7.809017096190558338e-02,1.224886501937582750e+00,4.288820541271828879e-02,-1.013626383269860542e-01,6.660722247577970101e-02,1.250605356372248454e-03,1.468514110729972170e-02,4.288820541271828879e-02,1.184027431168501954e+00,-4.362675936264572701e-03,-3.153047916267383115e-03,1.659455844517590262e-01,-1.291373914984874915e-01,-1.013626383269860542e-01,-4.362675936264572701e-03,1.097573574831216980e+00,-7.806780538428960414e-02,-1.810675331538519686e-02,8.351384863703301131e-02,6.660722247577970101e-02,-3.153047916267383115e-03,-7.806780538428960414e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.022629732057293628e-02,-5.512654704665413338e-03,1.248089280628258664e-03,1.659598907858622907e-01,-1.811188876781815588e-02,-7.022629732057293628e-02,1.256515965603906215e+00,7.809243845988934896e-02,1.468617742364871498e-02,-1.291441063507206277e-01,8.352691286446874142e-02,-5.512654704665413338e-03,7.809243845988934896e-02,1.224886501937582750e+00,4.288900505749116548e-02,-1.013679569565397176e-01,6.661118263522636251e-02,1.248089280628258664e-03,1.468617742364871498e-02,4.288900505749116548e-02,1.184027431168501954e+00,-4.359304105640546267e-03,-3.155066463604833116e-03,1.659598907858622907e-01,-1.291441063507206277e-01,-1.013679569565397176e-01,-4.359304105640546267e-03,1.097573574831216980e+00,-7.808163389520858533e-02,-1.811188876781815588e-02,8.352691286446874142e-02,6.661118263522636251e-02,-3.155066463604833116e-03,-7.808163389520858533e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.022952456596953663e-02,-5.513420001720800365e-03,1.245809196210262947e-03,1.659727067858915717e-01,-1.811654896963750885e-02,-7.022952456596953663e-02,1.256515965603906215e+00,7.809439225394348982e-02,1.468709494199792187e-02,-1.291501072322576715e-01,8.353879020222969298e-02,-5.513420001720800365e-03,7.809439225394348982e-02,1.224886501937582750e+00,4.288971139703483260e-02,-1.013726989407339879e-01,6.661474360973844433e-02,1.245809196210262947e-03,1.468709494199792187e-02,4.288971139703483260e-02,1.184027431168501954e+00,-4.356225012647214900e-03,-3.156871598321505518e-03,1.659727067858915717e-01,-1.291501072322576715e-01,-1.013726989407339879e-01,-4.356225012647214900e-03,1.097573574831216980e+00,-7.809423348637577200e-02,-1.811654896963750885e-02,8.353879020222969298e-02,6.661474360973844433e-02,-3.156871598321505518e-03,-7.809423348637577200e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.023240704989752725e-02,-5.514070010837496087e-03,1.243743212626254990e-03,1.659841875112455234e-01,-1.812077831260034896e-02,-7.023240704989752725e-02,1.256515965603906215e+00,7.809607234626507466e-02,1.468790677668618989e-02,-1.291554697835256005e-01,8.354958902473279270e-02,-5.514070010837496087e-03,7.809607234626507466e-02,1.224886501937582750e+00,4.289033523404100351e-02,-1.013769265048697771e-01,6.661794630504104531e-02,1.243743212626254990e-03,1.468790677668618989e-02,4.289033523404100351e-02,1.184027431168501954e+00,-4.353413615239148243e-03,-3.158485068449498178e-03,1.659841875112455234e-01,-1.291554697835256005e-01,-1.013769265048697771e-01,-4.353413615239148243e-03,1.097573574831216980e+00,-7.810571380884734349e-02,-1.812077831260034896e-02,8.354958902473279270e-02,6.661794630504104531e-02,-3.158485068449498178e-03,-7.810571380884734349e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.023498204969362557e-02,-5.514619887834353897e-03,1.241871439248996194e-03,1.659944719159693327e-01,-1.812461700977384751e-02,-7.023498204969362557e-02,1.256515965603906215e+00,7.809751387223268226e-02,1.468862463096799569e-02,-1.291602616391777092e-01,8.355940775006082122e-02,-5.514619887834353897e-03,7.809751387223268226e-02,1.224886501937582750e+00,4.289088611100259907e-02,-1.013806951809533285e-01,6.662082736071463229e-02,1.241871439248996194e-03,1.468862463096799569e-02,4.289088611100259907e-02,1.184027431168501954e+00,-4.350846965534419138e-03,-3.159926484551264098e-03,1.659944719159693327e-01,-1.291602616391777092e-01,-1.013806951809533285e-01,-4.350846965534419138e-03,1.097573574831216980e+00,-7.811617468928298835e-02,-1.812461700977384751e-02,8.355940775006082122e-02,6.662082736071463229e-02,-3.159926484551264098e-03,-7.811617468928298835e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.023728276464093201e-02,-5.515082936082871083e-03,1.240175806668988596e-03,1.660036845174992226e-01,-1.812810149059626563e-02,-7.023728276464093201e-02,1.256515965603906215e+00,7.809874767507808679e-02,1.468925894611739467e-02,-1.291645432769273072e-01,8.356833576158165244e-02,-5.515082936082871083e-03,7.809874767507808679e-02,1.224886501937582750e+00,4.289137246007968668e-02,-1.013840545263998277e-01,6.662341960361672921e-02,1.240175806668988596e-03,1.468925894611739467e-02,4.289137246007968668e-02,1.184027431168501954e+00,-4.348504041033159941e-03,-3.161213520991848144e-03,1.660036845174992226e-01,-1.291645432769273072e-01,-1.013840545263998277e-01,-4.348504041033159941e-03,1.097573574831216980e+00,-7.812570701380726346e-02,-1.812810149059626563e-02,8.356833576158165244e-02,6.662341960361672921e-02,-3.161213520991848144e-03,-7.812570701380726346e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.023933876715415803e-02,-5.515470822335718365e-03,1.238639903436225933e-03,1.660119368931082806e-01,-1.813126475866259912e-02,-7.023933876715415803e-02,1.256515965603906215e+00,7.809980081405443197e-02,1.468981903497605310e-02,-1.291683687759417054e-01,8.357645424344747886e-02,-5.515470822335718365e-03,7.809980081405443197e-02,1.224886501937582750e+00,4.289180173464679502e-02,-1.013870487655829516e-01,6.662575245212089270e-02,1.238639903436225933e-03,1.468981903497605310e-02,4.289180173464679502e-02,1.184027431168501954e+00,-4.346365588565479811e-03,-3.162362099382609506e-03,1.660119368931082806e-01,-1.291683687759417054e-01,-1.013870487655829516e-01,-4.346365588565479811e-03,1.097573574831216980e+00,-7.813439353204955362e-02,-1.813126475866259912e-02,8.357645424344747886e-02,6.662575245212089270e-02,-3.162362099382609506e-03,-7.813439353204955362e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024117640351394687e-02,-5.515793768347467853e-03,1.237248826951196359e-03,1.660193290217511497e-01,-1.813413671570451857e-02,-7.024117640351394687e-02,1.256515965603906215e+00,7.810069701369067030e-02,1.469031320155560379e-02,-1.291717864945148009e-01,8.358383693811724524e-02,-5.515793768347467853e-03,7.810069701369067030e-02,1.224886501937582750e+00,4.289218052483355359e-02,-1.013897173625263881e-01,6.662785227662512688e-02,1.237248826951196359e-03,1.469031320155560379e-02,4.289218052483355359e-02,1.184027431168501954e+00,-4.344413980136662898e-03,-3.163386555615294894e-03,1.660193290217511497e-01,-1.291717864945148009e-01,-1.013897173625263881e-01,-4.344413980136662898e-03,1.097573574831216980e+00,-7.814230958859470777e-02,-1.813413671570451857e-02,8.358383693811724524e-02,6.662785227662512688e-02,-3.163386555615294894e-03,-7.814230958859470777e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024281914984543962e-02,-5.516060720902811985e-03,1.235989047350905369e-03,1.660259504872015346e-01,-1.813674445492294979e-02,-7.024281914984543962e-02,1.256515965603906215e+00,7.810145706086329964e-02,1.469074884813801121e-02,-1.291748396756795536e-01,8.359055083326431823e-02,-5.516060720902811985e-03,7.810145706086329964e-02,1.224886501937582750e+00,4.289251465906832733e-02,-1.013920955321377521e-01,6.662974272116375940e-02,1.235989047350905369e-03,1.469074884813801121e-02,4.289251465906832733e-02,1.184027431168501954e+00,-4.342633079871562746e-03,-3.164299791817840220e-03,1.660259504872015346e-01,-1.291748396756795536e-01,-1.013920955321377521e-01,-4.342633079871562746e-03,1.097573574831216980e+00,-7.814952378841920344e-02,-1.813674445492294979e-02,8.359055083326431823e-02,6.662974272116375940e-02,-3.164299791817840220e-03,-7.814952378841920344e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024428792838871560e-02,-5.516279502597829475e-03,1.234848283318423171e-03,1.660318815567543294e-01,-1.813911252654532708e-02,-7.024428792838871560e-02,1.256515965603906215e+00,7.810209915565574645e-02,1.469113257116875029e-02,-1.291775669884803746e-01,8.359665678472628925e-02,-5.516279502597829475e-03,7.810209915565574645e-02,1.224886501937582750e+00,4.289280929337457859e-02,-1.013942146965865210e-01,6.663144499040998814e-02,1.234848283318423171e-03,1.469113257116875029e-02,4.289280929337457859e-02,1.184027431168501954e+00,-4.341008121296359608e-03,-3.165113414476233063e-03,1.660318815567543294e-01,-1.291775669884803746e-01,-1.013942146965865210e-01,-4.341008121296359608e-03,1.097573574831216980e+00,-7.815609860229123795e-02,-1.813911252654532708e-02,8.359665678472628925e-02,6.663144499040998814e-02,-3.165113414476233063e-03,-7.815609860229123795e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024560138853483404e-02,-5.516456945476579284e-03,1.233815388823490851e-03,1.660371941483064218e-01,-1.814126317821776468e-02,-7.024560138853483404e-02,1.256515965603906215e+00,7.810263922129945247e-02,1.469147024710419289e-02,-1.291800030117885023e-01,8.360221008151721978e-02,-5.516456945476579284e-03,7.810263922129945247e-02,1.224886501937582750e+00,4.289306898994370981e-02,-1.013961028927171104e-01,6.663297810587308356e-02,1.233815388823490851e-03,1.469147024710419289e-02,4.289306898994370981e-02,1.184027431168501954e+00,-4.339525594233436222e-03,-3.165837859882275097e-03,1.660371941483064218e-01,-1.291800030117885023e-01,-1.013961028927171104e-01,-4.339525594233436222e-03,1.097573574831216980e+00,-7.816209091756994021e-02,-1.814126317821776468e-02,8.360221008151721978e-02,6.663297810587308356e-02,-3.165837859882275097e-03,-7.816209091756994021e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024677615659251362e-02,-5.516599009404513261e-03,1.232880249875366275e-03,1.660419526973185289e-01,-1.814321657260312484e-02,-7.024677615659251362e-02,1.256515965603906215e+00,7.810309117789136779e-02,1.469176710925468136e-02,-1.291821786667990968e-01,8.360726095834813965e-02,-5.516599009404513261e-03,7.810309117789136779e-02,1.224886501937582750e+00,4.289329778631138096e-02,-1.013977851357528021e-01,6.663435913466655980e-02,1.232880249875366275e-03,1.469176710925468136e-02,4.289329778631138096e-02,1.184027431168501954e+00,-4.338173140624164079e-03,-3.166482507984736284e-03,1.660419526973185289e-01,-1.291821786667990968e-01,-1.013977851357528021e-01,-4.338173140624164079e-03,1.097573574831216980e+00,-7.816755253934558334e-02,-1.814321657260312484e-02,8.360726095834813965e-02,6.663435913466655980e-02,-3.166482507984736284e-03,-7.816755253934558334e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024782705780115155e-02,-5.516710886862410089e-03,1.232033690440619391e-03,1.660462149339835825e-01,-1.814499098433665011e-02,-7.024782705780115155e-02,1.256515965603906215e+00,7.810346718404929944e-02,1.469202781655741530e-02,-1.291841216036861140e-01,8.361185506058342598e-02,-5.516710886862410089e-03,7.810346718404929944e-02,1.224886501937582750e+00,4.289349925629571542e-02,-1.013992837439811334e-01,6.663560339384527742e-02,1.232033690440619391e-03,1.469202781655741530e-02,4.289349925629571542e-02,1.184027431168501954e+00,-4.336939458632318480e-03,-3.167055785642655750e-03,1.660462149339835825e-01,-1.291841216036861140e-01,-1.013992837439811334e-01,-4.336939458632318480e-03,1.097573574831216980e+00,-7.817253064641453697e-02,-1.814499098433665011e-02,8.361185506058342598e-02,6.663560339384527742e-02,-3.167055785642655750e-03,-7.817253064641453697e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024876731370614802e-02,-5.516797095665246058e-03,1.231267386743567808e-03,1.660500325798670851e-01,-1.814660297829183422e-02,-7.024876731370614802e-02,1.256515965603906215e+00,7.810377785019519126e-02,1.469225651511716670e-02,-1.291858565473005260e-01,8.361603386609113564e-02,-5.516797095665246058e-03,7.810377785019519126e-02,1.224886501937582750e+00,4.289367656370738496e-02,-1.014006186286070810e-01,6.663672463297444504e-02,1.231267386743567808e-03,1.469225651511716670e-02,4.289367656370738496e-02,1.184027431168501954e+00,-4.335814214419858072e-03,-3.167565260204364790e-03,1.660500325798670851e-01,-1.291858565473005260e-01,-1.014006186286070810e-01,-4.335814214419858072e-03,1.097573574831216980e+00,-7.817706820617430219e-02,-1.814660297829183422e-02,8.361603386609113564e-02,6.663672463297444504e-02,-3.167565260204364790e-03,-7.817706820617430219e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.024960871766014470e-02,-5.516861560950255504e-03,1.230573789229720202e-03,1.660534519723346480e-01,-1.814806757092693110e-02,-7.024960871766014470e-02,1.256515965603906215e+00,7.810403242673584490e-02,1.469245689326617414e-02,-1.291874056062726761e-01,8.361983506802297961e-02,-5.516861560950255504e-03,7.810403242673584490e-02,1.224886501937582750e+00,4.289383250971390976e-02,-1.014018075525102008e-01,6.663773519729684902e-02,1.230573789229720202e-03,1.469245689326617414e-02,4.289383250971390976e-02,1.184027431168501954e+00,-4.334787961023506102e-03,-3.168017724264446562e-03,1.660534519723346480e-01,-1.291874056062726761e-01,-1.014018075525102008e-01,-4.334787961023506102e-03,1.097573574831216980e+00,-7.818120435215382413e-02,-1.814806757092693110e-02,8.361983506802297961e-02,6.663773519729684902e-02,-3.168017724264446562e-03,-7.818120435215382413e-02,9.445903222971372415e-01
